City,Date,CTBegin,Sunrise,Sunset,CTEnd
Seattle WA,2021-12-18,7.286,7.886,16.318,16.919
Seattle WA,2021-12-19,7.296,7.897,16.325,16.926
Seattle WA,2021-12-20,7.305,7.906,16.332,16.933
Seattle WA,2021-12-21,7.314,7.915,16.341,16.942
Seattle WA,2021-12-22,7.322,7.922,16.349,16.95
Seattle WA,2021-12-23,7.329,7.93,16.359,16.96
Seattle WA,2021-12-24,7.335,7.936,16.37,16.97
Seattle WA,2021-12-25,7.341,7.942,16.381,16.981
Seattle WA,2021-12-26,7.347,7.946,16.393,16.992
Seattle WA,2021-12-27,7.351,7.95,16.405,17.005
Seattle WA,2021-12-28,7.355,7.954,16.418,17.017
Seattle WA,2021-12-29,7.358,7.956,16.432,17.031
Seattle WA,2021-12-30,7.36,7.958,16.447,17.045
Seattle WA,2021-12-31,7.362,7.959,16.462,17.059
Seattle WA,2022-01-01,7.363,7.959,16.478,17.074
Seattle WA,2022-01-02,7.363,7.958,16.495,17.09
Seattle WA,2022-01-03,7.363,7.957,16.512,17.106
Seattle WA,2022-01-04,7.361,7.954,16.53,17.123
Seattle WA,2022-01-05,7.359,7.951,16.548,17.14
Seattle WA,2022-01-06,7.357,7.947,16.567,17.158
Seattle WA,2022-01-07,7.353,7.943,16.586,17.176
Seattle WA,2022-01-08,7.349,7.937,16.606,17.194
Seattle WA,2022-01-09,7.344,7.931,16.626,17.213
Seattle WA,2022-01-10,7.339,7.924,16.647,17.232
Seattle WA,2022-01-11,7.332,7.916,16.668,17.252
Seattle WA,2022-01-12,7.325,7.908,16.69,17.272
Seattle WA,2022-01-13,7.317,7.898,16.712,17.293
Seattle WA,2022-01-14,7.309,7.888,16.734,17.314
Seattle WA,2022-01-15,7.3,7.878,16.757,17.335
Seattle WA,2022-01-16,7.29,7.866,16.78,17.356
Seattle WA,2022-01-17,7.279,7.854,16.803,17.378
Seattle WA,2022-01-18,7.268,7.841,16.827,17.4
Seattle WA,2022-01-19,7.256,7.827,16.851,17.422
Seattle WA,2022-01-20,7.243,7.813,16.875,17.445
Seattle WA,2022-01-21,7.23,7.798,16.899,17.467
Seattle WA,2022-01-22,7.216,7.783,16.924,17.49
Seattle WA,2022-01-23,7.202,7.766,16.949,17.514
Seattle WA,2022-01-24,7.187,7.749,16.974,17.537
Seattle WA,2022-01-25,7.171,7.732,16.999,17.561
Seattle WA,2022-01-26,7.154,7.714,17.025,17.584
Seattle WA,2022-01-27,7.138,7.695,17.05,17.608
Seattle WA,2022-01-28,7.12,7.676,17.076,17.632
Seattle WA,2022-01-29,7.102,7.656,17.102,17.656
Seattle WA,2022-01-30,7.083,7.636,17.128,17.681
Seattle WA,2022-01-31,7.064,7.615,17.154,17.705
Seattle WA,2022-02-01,7.044,7.593,17.18,17.73
Seattle WA,2022-02-02,7.024,7.571,17.206,17.754
Seattle WA,2022-02-03,7.003,7.549,17.233,17.779
Seattle WA,2022-02-04,6.982,7.526,17.259,17.803
Seattle WA,2022-02-05,6.96,7.502,17.285,17.828
Seattle WA,2022-02-06,6.937,7.478,17.312,17.853
Seattle WA,2022-02-07,6.915,7.454,17.338,17.878
Seattle WA,2022-02-08,6.891,7.429,17.364,17.903
Seattle WA,2022-02-09,6.867,7.404,17.391,17.927
Seattle WA,2022-02-10,6.843,7.378,17.417,17.952
Seattle WA,2022-02-11,6.818,7.352,17.443,17.977
Seattle WA,2022-02-12,6.793,7.325,17.469,18.002
Seattle WA,2022-02-13,6.768,7.298,17.496,18.027
Seattle WA,2022-02-14,6.742,7.271,17.522,18.052
Seattle WA,2022-02-15,6.715,7.243,17.548,18.077
Seattle WA,2022-02-16,6.689,7.215,17.574,18.101
Seattle WA,2022-02-17,6.662,7.187,17.6,18.126
Seattle WA,2022-02-18,6.634,7.158,17.626,18.151
Seattle WA,2022-02-19,6.606,7.13,17.652,18.176
Seattle WA,2022-02-20,6.578,7.1,17.678,18.201
Seattle WA,2022-02-21,6.55,7.071,17.703,18.225
Seattle WA,2022-02-22,6.521,7.041,17.729,18.25
Seattle WA,2022-02-23,6.492,7.011,17.755,18.275
Seattle WA,2022-02-24,6.462,6.98,17.78,18.299
Seattle WA,2022-02-25,6.432,6.95,17.806,18.324
Seattle WA,2022-02-26,6.402,6.919,17.831,18.349
Seattle WA,2022-02-27,6.372,6.888,17.857,18.373
Seattle WA,2022-02-28,6.341,6.856,17.882,18.398
Seattle WA,2022-03-01,6.311,6.825,17.907,18.422
Seattle WA,2022-03-02,6.279,6.793,17.932,18.447
Seattle WA,2022-03-03,6.248,6.761,17.957,18.471
Seattle WA,2022-03-04,6.217,6.729,17.982,18.496
Seattle WA,2022-03-05,6.185,6.697,18.007,18.52
Seattle WA,2022-03-06,6.153,6.665,18.032,18.545
Seattle WA,2022-03-07,6.121,6.632,18.057,18.569
Seattle WA,2022-03-08,6.088,6.599,18.081,18.594
Seattle WA,2022-03-09,6.056,6.566,18.106,18.618
Seattle WA,2022-03-10,6.023,6.533,18.13,18.642
Seattle WA,2022-03-11,5.99,6.5,18.155,18.666
Seattle WA,2022-03-12,5.957,6.467,18.179,18.691
Seattle WA,2022-03-13,5.924,6.434,18.204,18.715
Seattle WA,2022-03-14,6.89,7.4,19.228,19.739
Seattle WA,2022-03-15,6.857,7.367,19.252,19.764
Seattle WA,2022-03-16,6.823,7.333,19.276,19.788
Seattle WA,2022-03-17,6.789,7.3,19.3,19.812
Seattle WA,2022-03-18,6.755,7.266,19.324,19.836
Seattle WA,2022-03-19,6.721,7.232,19.348,19.861
Seattle WA,2022-03-20,6.687,7.199,19.372,19.885
Seattle WA,2022-03-21,6.653,7.165,19.396,19.909
Seattle WA,2022-03-22,6.619,7.131,19.42,19.934
Seattle WA,2022-03-23,6.585,7.097,19.444,19.958
Seattle WA,2022-03-24,6.55,7.064,19.468,19.982
Seattle WA,2022-03-25,6.516,7.03,19.491,20.007
Seattle WA,2022-03-26,6.482,6.996,19.515,20.031
Seattle WA,2022-03-27,6.447,6.962,19.539,20.056
Seattle WA,2022-03-28,6.413,6.929,19.563,20.08
Seattle WA,2022-03-29,6.378,6.895,19.586,20.105
Seattle WA,2022-03-30,6.344,6.861,19.61,20.129
Seattle WA,2022-03-31,6.309,6.828,19.634,20.154
Seattle WA,2022-04-01,6.275,6.794,19.657,20.179
Seattle WA,2022-04-02,6.241,6.761,19.681,20.203
Seattle WA,2022-04-03,6.206,6.728,19.705,20.228
Seattle WA,2022-04-04,6.172,6.694,19.728,20.253
Seattle WA,2022-04-05,6.137,6.661,19.752,20.278
Seattle WA,2022-04-06,6.103,6.628,19.776,20.303
Seattle WA,2022-04-07,6.069,6.595,19.799,20.328
Seattle WA,2022-04-08,6.035,6.563,19.823,20.353
Seattle WA,2022-04-09,6.001,6.53,19.846,20.378
Seattle WA,2022-04-10,5.967,6.498,19.87,20.403
Seattle WA,2022-04-11,5.933,6.465,19.894,20.428
Seattle WA,2022-04-12,5.899,6.433,19.917,20.453
Seattle WA,2022-04-13,5.866,6.401,19.941,20.478
Seattle WA,2022-04-14,5.832,6.369,19.964,20.504
Seattle WA,2022-04-15,5.799,6.338,19.988,20.529
Seattle WA,2022-04-16,5.765,6.306,20.011,20.554
Seattle WA,2022-04-17,5.732,6.275,20.035,20.58
Seattle WA,2022-04-18,5.7,6.244,20.058,20.605
Seattle WA,2022-04-19,5.667,6.213,20.082,20.631
Seattle WA,2022-04-20,5.634,6.183,20.105,20.656
Seattle WA,2022-04-21,5.602,6.153,20.129,20.682
Seattle WA,2022-04-22,5.57,6.123,20.152,20.707
Seattle WA,2022-04-23,5.538,6.093,20.176,20.733
Seattle WA,2022-04-24,5.506,6.063,20.199,20.759
Seattle WA,2022-04-25,5.475,6.034,20.223,20.784
Seattle WA,2022-04-26,5.444,6.006,20.246,20.81
Seattle WA,2022-04-27,5.413,5.977,20.269,20.836
Seattle WA,2022-04-28,5.383,5.949,20.293,20.862
Seattle WA,2022-04-29,5.352,5.921,20.316,20.887
Seattle WA,2022-04-30,5.322,5.893,20.339,20.913
Seattle WA,2022-05-01,5.293,5.866,20.362,20.939
Seattle WA,2022-05-02,5.263,5.84,20.385,20.964
Seattle WA,2022-05-03,5.234,5.813,20.408,20.99
Seattle WA,2022-05-04,5.206,5.787,20.431,21.015
Seattle WA,2022-05-05,5.178,5.761,20.454,21.041
Seattle WA,2022-05-06,5.15,5.736,20.477,21.066
Seattle WA,2022-05-07,5.122,5.711,20.499,21.091
Seattle WA,2022-05-08,5.095,5.687,20.521,21.116
Seattle WA,2022-05-09,5.069,5.663,20.544,21.141
Seattle WA,2022-05-10,5.042,5.64,20.566,21.166
Seattle WA,2022-05-11,5.017,5.617,20.588,21.191
Seattle WA,2022-05-12,4.991,5.594,20.61,21.215
Seattle WA,2022-05-13,4.967,5.572,20.631,21.24
Seattle WA,2022-05-14,4.942,5.551,20.653,21.264
Seattle WA,2022-05-15,4.918,5.53,20.674,21.288
Seattle WA,2022-05-16,4.895,5.509,20.695,21.312
Seattle WA,2022-05-17,4.872,5.489,20.715,21.335
Seattle WA,2022-05-18,4.85,5.47,20.736,21.358
Seattle WA,2022-05-19,4.828,5.451,20.756,21.381
Seattle WA,2022-05-20,4.807,5.433,20.776,21.404
Seattle WA,2022-05-21,4.787,5.415,20.796,21.426
Seattle WA,2022-05-22,4.767,5.398,20.815,21.449
Seattle WA,2022-05-23,4.748,5.381,20.834,21.47
Seattle WA,2022-05-24,4.729,5.365,20.853,21.492
Seattle WA,2022-05-25,4.711,5.35,20.871,21.513
Seattle WA,2022-05-26,4.694,5.335,20.889,21.533
Seattle WA,2022-05-27,4.678,5.321,20.907,21.553
Seattle WA,2022-05-28,4.662,5.308,20.924,21.573
Seattle WA,2022-05-29,4.647,5.295,20.941,21.592
Seattle WA,2022-05-30,4.632,5.283,20.958,21.611
Seattle WA,2022-05-31,4.618,5.272,20.974,21.629
Seattle WA,2022-06-01,4.605,5.261,20.989,21.647
Seattle WA,2022-06-02,4.593,5.251,21.004,21.664
Seattle WA,2022-06-03,4.582,5.242,21.019,21.681
Seattle WA,2022-06-04,4.571,5.233,21.033,21.697
Seattle WA,2022-06-05,4.561,5.225,21.046,21.712
Seattle WA,2022-06-06,4.552,5.218,21.059,21.727
Seattle WA,2022-06-07,4.544,5.211,21.072,21.741
Seattle WA,2022-06-08,4.536,5.205,21.083,21.754
Seattle WA,2022-06-09,4.53,5.2,21.095,21.767
Seattle WA,2022-06-10,4.524,5.196,21.105,21.779
Seattle WA,2022-06-11,4.519,5.192,21.115,21.79
Seattle WA,2022-06-12,4.514,5.189,21.125,21.8
Seattle WA,2022-06-13,4.511,5.187,21.134,21.81
Seattle WA,2022-06-14,4.509,5.185,21.142,21.819
Seattle WA,2022-06-15,4.507,5.184,21.149,21.827
Seattle WA,2022-06-16,4.506,5.184,21.156,21.835
Seattle WA,2022-06-17,4.506,5.185,21.162,21.841
Seattle WA,2022-06-18,4.507,5.186,21.168,21.847
Seattle WA,2022-06-19,4.508,5.188,21.172,21.852
Seattle WA,2022-06-20,4.511,5.19,21.177,21.856
Seattle WA,2022-06-21,4.514,5.194,21.18,21.86
Seattle WA,2022-06-22,4.518,5.198,21.183,21.862
Seattle WA,2022-06-23,4.523,5.203,21.185,21.864
Seattle WA,2022-06-24,4.529,5.208,21.186,21.865
Seattle WA,2022-06-25,4.535,5.214,21.187,21.865
Seattle WA,2022-06-26,4.543,5.221,21.187,21.864
Seattle WA,2022-06-27,4.551,5.228,21.186,21.862
Seattle WA,2022-06-28,4.56,5.236,21.184,21.86
Seattle WA,2022-06-29,4.569,5.245,21.182,21.856
Seattle WA,2022-06-30,4.58,5.254,21.179,21.852
Seattle WA,2022-07-01,4.591,5.264,21.175,21.847
Seattle WA,2022-07-02,4.602,5.274,21.17,21.841
Seattle WA,2022-07-03,4.615,5.285,21.165,21.834
Seattle WA,2022-07-04,4.628,5.297,21.159,21.827
Seattle WA,2022-07-05,4.641,5.309,21.152,21.818
Seattle WA,2022-07-06,4.656,5.322,21.145,21.809
Seattle WA,2022-07-07,4.671,5.335,21.137,21.799
Seattle WA,2022-07-08,4.686,5.348,21.128,21.788
Seattle WA,2022-07-09,4.702,5.362,21.118,21.776
Seattle WA,2022-07-10,4.719,5.377,21.108,21.764
Seattle WA,2022-07-11,4.736,5.392,21.097,21.751
Seattle WA,2022-07-12,4.754,5.407,21.085,21.737
Seattle WA,2022-07-13,4.772,5.423,21.073,21.722
Seattle WA,2022-07-14,4.79,5.44,21.06,21.707
Seattle WA,2022-07-15,4.809,5.456,21.047,21.691
Seattle WA,2022-07-16,4.829,5.473,21.032,21.674
Seattle WA,2022-07-17,4.849,5.491,21.017,21.656
Seattle WA,2022-07-18,4.869,5.508,21.002,21.638
Seattle WA,2022-07-19,4.89,5.526,20.986,21.619
Seattle WA,2022-07-20,4.911,5.545,20.969,21.6
Seattle WA,2022-07-21,4.932,5.563,20.951,21.58
Seattle WA,2022-07-22,4.954,5.582,20.934,21.559
Seattle WA,2022-07-23,4.976,5.602,20.915,21.538
Seattle WA,2022-07-24,4.998,5.621,20.896,21.516
Seattle WA,2022-07-25,5.02,5.641,20.876,21.494
Seattle WA,2022-07-26,5.043,5.661,20.856,21.471
Seattle WA,2022-07-27,5.066,5.681,20.835,21.447
Seattle WA,2022-07-28,5.089,5.702,20.814,21.423
Seattle WA,2022-07-29,5.113,5.722,20.792,21.399
Seattle WA,2022-07-30,5.136,5.743,20.77,21.374
Seattle WA,2022-07-31,5.16,5.764,20.747,21.348
Seattle WA,2022-08-01,5.184,5.785,20.724,21.322
Seattle WA,2022-08-02,5.208,5.806,20.7,21.296
Seattle WA,2022-08-03,5.232,5.828,20.676,21.269
Seattle WA,2022-08-04,5.256,5.849,20.651,21.241
Seattle WA,2022-08-05,5.28,5.871,20.626,21.214
Seattle WA,2022-08-06,5.304,5.892,20.601,21.186
Seattle WA,2022-08-07,5.329,5.914,20.575,21.157
Seattle WA,2022-08-08,5.353,5.936,20.548,21.128
Seattle WA,2022-08-09,5.378,5.958,20.522,21.099
Seattle WA,2022-08-10,5.402,5.98,20.495,21.069
Seattle WA,2022-08-11,5.427,6.002,20.467,21.039
Seattle WA,2022-08-12,5.451,6.024,20.439,21.009
Seattle WA,2022-08-13,5.476,6.046,20.411,20.978
Seattle WA,2022-08-14,5.5,6.068,20.382,20.948
Seattle WA,2022-08-15,5.525,6.09,20.354,20.916
Seattle WA,2022-08-16,5.549,6.112,20.324,20.885
Seattle WA,2022-08-17,5.574,6.135,20.295,20.853
Seattle WA,2022-08-18,5.598,6.157,20.265,20.821
Seattle WA,2022-08-19,5.623,6.179,20.235,20.789
Seattle WA,2022-08-20,5.647,6.201,20.205,20.757
Seattle WA,2022-08-21,5.671,6.224,20.174,20.724
Seattle WA,2022-08-22,5.696,6.246,20.144,20.691
Seattle WA,2022-08-23,5.72,6.268,20.112,20.658
Seattle WA,2022-08-24,5.744,6.291,20.081,20.625
Seattle WA,2022-08-25,5.769,6.313,20.05,20.592
Seattle WA,2022-08-26,5.793,6.335,20.018,20.558
Seattle WA,2022-08-27,5.817,6.358,19.986,20.524
Seattle WA,2022-08-28,5.841,6.38,19.954,20.491
Seattle WA,2022-08-29,5.865,6.403,19.921,20.457
Seattle WA,2022-08-30,5.889,6.425,19.889,20.423
Seattle WA,2022-08-31,5.913,6.447,19.856,20.388
Seattle WA,2022-09-01,5.937,6.469,19.823,20.354
Seattle WA,2022-09-02,5.961,6.492,19.79,20.319
Seattle WA,2022-09-03,5.984,6.514,19.757,20.285
Seattle WA,2022-09-04,6.008,6.536,19.724,20.25
Seattle WA,2022-09-05,6.032,6.559,19.691,20.216
Seattle WA,2022-09-06,6.055,6.581,19.657,20.181
Seattle WA,2022-09-07,6.079,6.603,19.623,20.146
Seattle WA,2022-09-08,6.102,6.625,19.59,20.111
Seattle WA,2022-09-09,6.125,6.648,19.556,20.076
Seattle WA,2022-09-10,6.149,6.67,19.522,20.041
Seattle WA,2022-09-11,6.172,6.692,19.488,20.006
Seattle WA,2022-09-12,6.195,6.714,19.454,19.971
Seattle WA,2022-09-13,6.218,6.737,19.42,19.936
Seattle WA,2022-09-14,6.241,6.759,19.386,19.902
Seattle WA,2022-09-15,6.264,6.781,19.351,19.867
Seattle WA,2022-09-16,6.288,6.804,19.317,19.832
Seattle WA,2022-09-17,6.311,6.826,19.283,19.797
Seattle WA,2022-09-18,6.334,6.848,19.249,19.762
Seattle WA,2022-09-19,6.357,6.871,19.214,19.727
Seattle WA,2022-09-20,6.38,6.893,19.18,19.692
Seattle WA,2022-09-21,6.403,6.916,19.146,19.658
Seattle WA,2022-09-22,6.426,6.938,19.112,19.623
Seattle WA,2022-09-23,6.448,6.961,19.077,19.589
Seattle WA,2022-09-24,6.471,6.984,19.043,19.554
Seattle WA,2022-09-25,6.494,7.006,19.009,19.52
Seattle WA,2022-09-26,6.517,7.029,18.975,19.486
Seattle WA,2022-09-27,6.54,7.052,18.941,19.451
Seattle WA,2022-09-28,6.563,7.075,18.907,19.417
Seattle WA,2022-09-29,6.586,7.098,18.873,19.384
Seattle WA,2022-09-30,6.609,7.121,18.839,19.35
Seattle WA,2022-10-01,6.632,7.144,18.806,19.316
Seattle WA,2022-10-02,6.655,7.167,18.772,19.283
Seattle WA,2022-10-03,6.678,7.19,18.739,19.249
Seattle WA,2022-10-04,6.701,7.213,18.705,19.216
Seattle WA,2022-10-05,6.724,7.236,18.672,19.183
Seattle WA,2022-10-06,6.747,7.26,18.639,19.151
Seattle WA,2022-10-07,6.77,7.283,18.606,19.118
Seattle WA,2022-10-08,6.793,7.307,18.573,19.086
Seattle WA,2022-10-09,6.816,7.33,18.54,19.054
Seattle WA,2022-10-10,6.839,7.354,18.508,19.022
Seattle WA,2022-10-11,6.862,7.377,18.476,18.99
Seattle WA,2022-10-12,6.885,7.401,18.444,18.959
Seattle WA,2022-10-13,6.909,7.425,18.412,18.927
Seattle WA,2022-10-14,6.932,7.449,18.38,18.896
Seattle WA,2022-10-15,6.955,7.473,18.349,18.866
Seattle WA,2022-10-16,6.978,7.497,18.317,18.835
Seattle WA,2022-10-17,7.002,7.522,18.286,18.805
Seattle WA,2022-10-18,7.025,7.546,18.256,18.776
Seattle WA,2022-10-19,7.049,7.57,18.225,18.746
Seattle WA,2022-10-20,7.072,7.595,18.195,18.717
Seattle WA,2022-10-21,7.096,7.619,18.165,18.688
Seattle WA,2022-10-22,7.119,7.644,18.136,18.66
Seattle WA,2022-10-23,7.143,7.669,18.106,18.632
Seattle WA,2022-10-24,7.167,7.694,18.077,18.604
Seattle WA,2022-10-25,7.19,7.719,18.049,18.576
Seattle WA,2022-10-26,7.214,7.744,18.02,18.549
Seattle WA,2022-10-27,7.238,7.769,17.993,18.523
Seattle WA,2022-10-28,7.262,7.794,17.965,18.496
Seattle WA,2022-10-29,7.285,7.819,17.938,18.471
Seattle WA,2022-10-30,7.309,7.844,17.911,18.445
Seattle WA,2022-10-31,7.333,7.869,17.884,18.42
Seattle WA,2022-11-01,7.357,7.894,17.858,18.396
Seattle WA,2022-11-02,7.381,7.92,17.833,18.372
Seattle WA,2022-11-03,7.404,7.945,17.808,18.348
Seattle WA,2022-11-04,7.428,7.97,17.783,18.325
Seattle WA,2022-11-05,7.452,7.995,17.759,18.302
Seattle WA,2022-11-06,7.475,8.021,17.735,18.28
Seattle WA,2022-11-07,6.499,7.046,16.712,17.258
Seattle WA,2022-11-08,6.523,7.071,16.689,17.237
Seattle WA,2022-11-09,6.546,7.096,16.667,17.216
Seattle WA,2022-11-10,6.57,7.121,16.645,17.196
Seattle WA,2022-11-11,6.593,7.146,16.624,17.177
Seattle WA,2022-11-12,6.616,7.171,16.603,17.158
Seattle WA,2022-11-13,6.639,7.196,16.583,17.139
Seattle WA,2022-11-14,6.663,7.221,16.563,17.121
Seattle WA,2022-11-15,6.686,7.246,16.544,17.104
Seattle WA,2022-11-16,6.708,7.27,16.526,17.088
Seattle WA,2022-11-17,6.731,7.295,16.508,17.071
Seattle WA,2022-11-18,6.754,7.319,16.491,17.056
Seattle WA,2022-11-19,6.776,7.343,16.474,17.041
Seattle WA,2022-11-20,6.798,7.367,16.459,17.027
Seattle WA,2022-11-21,6.821,7.391,16.443,17.014
Seattle WA,2022-11-22,6.842,7.414,16.429,17.001
Seattle WA,2022-11-23,6.864,7.438,16.415,16.989
Seattle WA,2022-11-24,6.885,7.461,16.402,16.977
Seattle WA,2022-11-25,6.907,7.483,16.39,16.966
Seattle WA,2022-11-26,6.927,7.506,16.378,16.956
Seattle WA,2022-11-27,6.948,7.528,16.367,16.947
Seattle WA,2022-11-28,6.968,7.55,16.357,16.938
Seattle WA,2022-11-29,6.988,7.571,16.347,16.93
Seattle WA,2022-11-30,7.008,7.592,16.339,16.923
Seattle WA,2022-12-01,7.027,7.613,16.331,16.916
Seattle WA,2022-12-02,7.046,7.633,16.323,16.911
Seattle WA,2022-12-03,7.064,7.653,16.317,16.905
Seattle WA,2022-12-04,7.082,7.672,16.311,16.901
Seattle WA,2022-12-05,7.1,7.691,16.306,16.897
Seattle WA,2022-12-06,7.117,7.709,16.302,16.895
Seattle WA,2022-12-07,7.134,7.727,16.299,16.892
Seattle WA,2022-12-08,7.15,7.744,16.297,16.891
Seattle WA,2022-12-09,7.166,7.761,16.295,16.89
Seattle WA,2022-12-10,7.181,7.777,16.294,16.89
Seattle WA,2022-12-11,7.196,7.793,16.294,16.891
Seattle WA,2022-12-12,7.21,7.808,16.295,16.893
Seattle WA,2022-12-13,7.223,7.822,16.297,16.895
Seattle WA,2022-12-14,7.237,7.836,16.299,16.898
Seattle WA,2022-12-15,7.249,7.849,16.302,16.902
Seattle WA,2022-12-16,7.261,7.861,16.306,16.906
Seattle WA,2022-12-17,7.272,7.873,16.311,16.911
Seattle WA,2022-12-18,7.283,7.884,16.317,16.917
Seattle WA,2022-12-19,7.293,7.894,16.323,16.924
Seattle WA,2022-12-20,7.303,7.904,16.33,16.931
Seattle WA,2022-12-21,7.312,7.913,16.338,16.939
Seattle WA,2022-12-22,7.32,7.921,16.347,16.948
Seattle WA,2022-12-23,7.327,7.928,16.357,16.958
Seattle WA,2022-12-24,7.334,7.935,16.367,16.968
Seattle WA,2022-12-25,7.34,7.94,16.378,16.978
Seattle WA,2022-12-26,7.346,7.945,16.39,16.99
Seattle WA,2022-12-27,7.35,7.95,16.402,17.002
Seattle WA,2022-12-28,7.354,7.953,16.415,17.014
Seattle WA,2022-12-29,7.357,7.956,16.429,17.028
Seattle WA,2022-12-30,7.36,7.958,16.444,17.041
Seattle WA,2022-12-31,7.362,7.959,16.459,17.056
